rlcDelayDl:vector ExtClientServerExample.ue.cellularNic.nrRlc.um (#0 - test-0-20250830-13:43:36-16472),
12.232,0.0142355742
12.233,0.014707021199999999
12.234,0.0153671532
12.234,0.0150498152
12.235,0.0135272762
12.235,0.0131532772
12.236,0.0136310452
12.237,0.0142780752
12.237,0.0137574622
12.238,0.014406782199999999
12.239,0.015088004199999997
12.239,0.0142835782
12.24,0.014729445199999999
12.24,0.014377116199999997
12.241,0.0150581992
12.242,0.015507718199999999
12.242,0.015150369199999999
12.243,0.015623197199999997
12.243,0.015276650199999998
12.244,0.016015762199999998
12.245,0.016556888200000001
12.245,0.016215075199999998
12.246,0.016689302199999998
12.246,0.016349303199999998
12.247,0.014664827199999997
12.248,0.015290173199999999
12.248,0.014775343199999998
12.249,0.015415866199999999
12.249,0.015089499199999998
12.25,0.015551111199999998
12.251,0.016192336199999997
12.251,0.0153335642
12.252,0.015778575199999998
12.252,0.0154177172
12.253,0.0160895172
12.254,0.016510303199999999
12.254,0.016139210199999996
12.255,0.016605925199999996
12.256,0.017248233199999997
12.256,0.016791481199999999
12.257,0.017450606199999996
12.257,0.0171307272
12.258,0.0176376362
12.259,0.015523874199999999
12.259,0.015142519199999999
12.26,0.015598973199999997
12.26,0.015234706199999999
12.261,0.015692940199999998
12.262,0.016338175199999999
12.262,0.016012293199999999
12.263,0.016166811199999998
12.263,0.015640673199999996
12.264,0.016298851199999998
12.265,0.0167420302
12.265,0.016378250199999999
12.266,0.017051755199999997
12.266,0.016521340199999998
12.267,0.017178928199999998
12.268,0.017682111199999996
12.268,0.017343505199999997
12.269,0.0180811482
12.269,0.017612350200000001
12.27,0.018268182199999996
12.271,0.0171293172
12.271,0.0165377212
12.272,0.017176139199999995
12.272,0.016666680199999998
12.273,0.0173151032
12.274,0.0177788252
12.274,0.017428993199999999
12.275,0.018106409199999999
12.276,0.018285887199999996
12.276,0.0177571522
12.277,0.018414230199999999
12.277,0.0180942262
12.278,0.018614596199999999
12.279,0.019273507199999997
12.279,0.018739824199999997
12.28,0.019392020199999998
12.28,0.014646706199999998
12.281,0.015280777199999997
12.282,0.015765551199999998
12.282,0.015416753199999997
12.283,0.016095657199999995
12.283,0.0156005832
12.284,0.016257345199999995
12.285,0.016438973199999998
12.285,0.0160944342
12.286,0.016572277199999998
12.286,0.016225816199999999
12.287,0.016707632199999995
12.288,0.0173599252
12.288,0.017037330199999998
12.289,0.017562800199999999
12.289,0.017221388199999999
12.29,0.017695559199999995
12.291,0.018356877199999996
12.291,0.018038988200000001
12.292,0.0156474542
12.293,0.016276812199999997
12.293,0.015756983199999997
12.294,0.016410078199999997
12.294,0.016089732199999998
12.295,0.016606789199999999
12.296,0.017261600199999997
12.296,0.016453864200000001
12.297,0.017109691199999998
12.297,0.016575423200000001
12.298,0.017230976199999997
12.299,0.017703901199999996
12.299,0.017362607199999997
12.3,0.018043145199999999
12.3,0.017534855199999997
12.301,0.018176735199999995
12.302,0.018651341199999997
12.302,0.0183090292
12.303,0.018798044199999995
12.303,0.016111603199999997
12.304,0.016559742199999997
12.305,0.017206730199999999
12.305,0.016678905199999996
12.306,0.017332740199999994
12.306,0.0170153772
12.307,0.017515506199999995
12.308,0.0181755382
12.308,0.017298299199999998
12.309,0.0177448272
12.309,0.017391010200000001
12.31,0.018068246199999998
12.311,0.018527608199999996
12.311,0.0181851612
12.312,0.018716082199999997
12.313,0.019368369199999998
12.313,0.0190409432
12.314,0.0195788172
12.314,0.019226204199999999
12.315,0.016710542199999997
12.316,0.017336348199999997
12.316,0.017007457199999999
12.317,0.017499000199999996
12.317,0.017148970199999995
12.318,0.017630324199999998
12.319,0.018284694199999999
12.319,0.017387936199999995
12.32,0.018049917200000001
12.32,0.017522806199999997
12.321,0.018179804199999996
12.322,0.018635535199999997
12.322,0.018279562199999994
12.323,0.018746830200000001
12.323,0.0183896022
12.324,0.019066008199999998
12.325,0.0196075572
12.325,0.0192652372
12.326,0.019726728200000001
12.326,0.016723440199999994
12.327,0.017362370199999997
12.328,0.018033280200000001
12.328,0.017537867200000001
12.329,0.018191821199999999
12.33,0.018681559199999996
12.33,0.018334535200000001
12.331,0.019015879199999995
12.331,0.018100122199999998
12.332,0.018549755199999996
12.333,0.019197317200000001
12.333,0.018641938199999999
12.334,0.019282669199999997
12.334,0.018767868199999995
12.335,0.019423367199999999
12.336,0.0201624252
12.336,0.019700566199999998
12.337,0.020359942200000001
12.337,0.0200350652
12.338,0.017737777199999998
12.339,0.018361578199999999
12.339,0.018032222199999996
12.34,0.0185288392
12.34,0.018183713199999999
12.341,0.018633313200000001
12.342,0.019275535199999999
12.342,0.018342597199999997
12.343,0.018997451200000001
12.343,0.018442428199999999
12.344,0.019107141199999996
12.345,0.019555209199999999
12.345,0.019202358199999998
12.346,0.0196664442
12.347,0.020317070199999995
12.347,0.019813255199999997
12.348,0.020463028199999996
12.348,0.020199097199999994
12.349,0.020704907199999997
12.35,0.019095977199999995
12.35,0.0184978742
12.351,0.019130895199999997
12.351,0.018582830199999997
12.352,0.019222533199999995
12.353,0.019693704199999995
12.353,0.019342562199999996
12.354,0.020016023199999996
12.354,0.019080556200000001
12.355,0.019545713199999994
12.356,0.020195615199999995
12.356,0.019617869199999998
12.357,0.020261550199999998
12.357,0.019726404199999998
12.358,0.020387580199999998
12.359,0.021068177199999996
12.359,0.020631707199999994
12.36,0.017744293199999996
12.36,0.017373632199999995
12.361,0.018043906200000001
12.362,0.018535605199999999
12.362,0.018185130199999996
12.363,0.018689417199999995
12.363,0.018342392200000001
12.364,0.0183764852
12.365,0.019015074199999995
12.365,0.018474901199999997
12.366,0.019106611199999998
12.367,0.019514447199999999
12.367,0.019158567199999997
12.368,0.019576882199999999
12.368,0.019223756199999997
12.369,0.019712779199999995
12.37,0.020358734199999998
12.37,0.020086552199999996
12.371,0.0206101692
12.371,0.018075969199999999
12.372,0.0184792582
12.373,0.019119411199999998
12.373,0.018587314199999996
12.374,0.019235617199999999
12.374,0.018737682200000001
12.375,0.0194007312
12.376,0.020084269199999997
12.376,0.019263426199999995
12.377,0.019708623199999997
12.377,0.019358480199999999
12.378,0.020036642199999995
12.379,0.020504806199999996
12.379,0.020162191199999998
12.38,0.020695271199999996
12.38,0.015516392199999999
12.381,0.016137576199999996
12.382,0.016620540199999998
12.382,0.0162760542
12.383,0.016788496199999995
12.384,0.017446610199999996
12.384,0.017130809199999999
12.385,0.017327597199999995
12.385,0.016756936199999995
12.386,0.017398791199999999
12.387,0.018080645199999994
12.387,0.017551132199999999
12.388,0.018204973199999994
12.388,0.017678533199999998
12.389,0.018339778199999996
12.39,0.019022601199999995
12.39,0.0185597532
12.391,0.019218060199999997
12.391,0.018693341199999997
12.392,0.0193403122
12.393,0.0176806122
12.393,0.017327371199999996
12.394,0.018004405199999996
12.394,0.017490112199999997
12.395,0.018147862199999996
12.396,0.018640154200000001
12.396,0.018295790199999994
12.397,0.018510060199999997
12.397,0.018175510200000001
12.398,0.018654389199999996
12.399,0.019313900199999997
12.399,0.0189989812
12.4,0.0194204512
12.4,0.019090305199999997
12.401,0.019585143199999994
12.402,0.020245726200000001
12.402,0.019792601199999995
12.403,0.020455132199999996
12.404,0.021140264200000001
12.404,0.0181043502
12.405,0.018550804199999999
12.405,0.018199234199999997
12.406,0.018686527199999997
12.407,0.019342526200000001
12.407,0.019026213199999995
12.408,0.019510525199999996
12.408,0.019159363200000001
12.409,0.019274931199999997
12.41,0.019733880199999997
12.41,0.019389426199999996
12.411,0.020072323199999998
12.411,0.019534269199999995
12.412,0.020183261199999996
12.413,0.020659421199999999
12.413,0.020313616199999995
12.414,0.021048463199999999
12.414,0.020591974200000001
12.415,0.017720019199999999
12.416,0.018347740199999996
12.416,0.018019038199999996
12.417,0.018527991199999996
12.417,0.018185612199999999
12.418,0.018677152199999998
12.419,0.019327679199999996
12.419,0.019008824199999996
12.42,0.019094608200000001
12.421,0.019567382199999996
12.421,0.0192252532
12.422,0.019631951199999997
12.422,0.019267716199999999
12.423,0.019740868199999997
12.424,0.0203930062
12.424,0.020129882199999997
12.425,0.020656002199999995
12.425,0.020312333199999997
12.426,0.020773983199999998
12.427,0.018733460199999996
12.427,0.018361534200000001
12.428,0.019033835200000001
12.428,0.018546168199999997
12.429,0.019198468199999998
12.43,0.019692729199999994
12.43,0.0193503182
12.431,0.020029213199999999
12.431,0.019115410199999994
12.432,0.019575803199999998
12.433,0.0202295002
12.433,0.0196822912
12.434,0.020332069199999996
12.434,0.0200110852
12.435,0.020543788199999995
12.436,0.021203593199999995
12.436,0.0207110172
12.437,0.021370339199999997
12.438,0.022110822199999997
12.438,0.021638663199999998
12.439,0.0197549672
12.439,0.019399588199999998
12.44,0.020075479199999995
12.441,0.020582967199999996
12.441,0.0202363802
12.442,0.020725884199999995
12.442,0.020383635199999999
12.443,0.0210628432
12.444,0.021166756199999997
12.444,0.020643356199999997
12.445,0.021298449199999999
12.445,0.020755788199999999
12.446,0.021399791199999997
12.447,0.022077126199999998
12.447,0.021611413199999998
12.448,0.022270157200000001
12.448,0.021775535200000001
12.449,0.0224354452
12.45,0.0231744782
12.45,0.0202085642
12.451,0.0206374172
12.451,0.020281574199999999
12.452,0.020766876199999999
12.453,0.021419438200000001
12.453,0.021097781199999998
12.454,0.021594082199999996
12.454,0.021248134199999997
12.455,0.021348443199999997
12.456,0.022009628199999998
12.456,0.021486367199999994
12.457,0.022141813199999998
12.458,0.0226239342
12.458,0.0222777922
12.459,0.023014150199999999
12.459,0.022539634199999998
12.46,0.018753976200000001
12.461,0.019385879199999997
12.461,0.019058049199999996
12.462,0.019511301199999997
12.462,0.0191597332
12.463,0.019660752199999999
12.464,0.020314765200000001
12.464,0.019997451199999995
12.465,0.020038617199999997
12.465,0.0194721292
12.466,0.020115347200000001
12.467,0.020576108199999998
12.467,0.020218642199999997
12.468,0.020677912199999995
12.468,0.0203279762
12.469,0.021003356199999996
12.47,0.021526434199999999
12.47,0.0211845862
12.471,0.021669787199999998
12.471,0.018738644200000001
12.472,0.019381661199999997
12.473,0.0200590322
12.473,0.019555285200000001
12.474,0.020214779199999997
12.475,0.0207035692
12.475,0.0203619472
12.476,0.021040157199999999
12.476,0.020164009199999999
12.477,0.020606786199999997
12.478,0.021260711199999997
12.478,0.0207355912
12.479,0.021390349199999998
12.479,0.021071416199999998
12.48,0.021606300199999997
12.481,0.022265917199999998
12.481,0.021752469199999999
12.482,0.022416509199999996
12.482,0.022097968199999998
12.483,0.0226393202
12.484,0.021202324199999997
12.484,0.020650770200000001
12.485,0.0213028102
12.485,0.020753240199999994
12.486,0.021383671199999995
12.487,0.022059564199999999
12.487,0.021547516199999998
12.488,0.022201824199999997
12.488,0.0213087962
12.489,0.021756506199999997
12.49,0.022397173199999995
12.49,0.022073389200000001
12.491,0.022519345199999998
12.491,0.022173652199999997
12.492,0.022665793199999999
12.493,0.0233265302
12.493,0.018711144200000001
12.494,0.019350745199999998
12.495,0.020026823199999994
12.495,0.019522431199999995
12.496,0.0201780202
12.496,0.019650577199999998
12.497,0.0203051962
12.498,0.020424504199999998
12.498,0.020086538199999996
12.499,0.020566636199999994
12.499,0.020222312199999994
12.5,0.020671159199999997
12.501,0.021319393200000001
12.501,0.020799741199999999
12.502,0.021446106199999995
12.502,0.021184344199999996
12.503,0.021722248199999995
12.504,0.0223843482
12.504,0.022062736199999995
12.505,0.019719631199999997
12.505,0.019356073199999997
12.506,0.020029668199999996
12.507,0.020528792199999999
12.507,0.020177573199999999
12.508,0.020668117199999995
12.508,0.020325459199999999
12.509,0.0210043382
12.51,0.021076878199999995
12.51,0.020539251199999997
12.511,0.021189409199999994
12.512,0.021648046199999999
12.512,0.021303881199999999
12.513,0.021776932200000001
12.513,0.021426893199999998
12.514,0.022106040199999996
12.515,0.022657943199999995
12.515,0.022316915199999995
12.516,0.0230560702
12.516,0.0225812742
12.517,0.021134908199999996
12.518,0.021555175199999998
12.518,0.021207055199999998
12.519,0.0217167812
12.519,0.0213719022
12.52,0.0220495702
12.521,0.022544584199999995
12.521,0.022202696199999996
12.522,0.022395894199999995
12.522,0.0220580062
12.523,0.022542657199999996
12.524,0.023198582199999997
12.524,0.022716849199999999
12.525,0.0233592232
12.525,0.023035132199999995
12.526,0.018660394199999999
12.527,0.019286309199999997
12.527,0.018755979200000001
12.528,0.019403026199999999
12.529,0.020075835199999995
12.529,0.019577326200000001
12.53,0.020226419199999998
12.53,0.019412657199999995
12.531,0.020070524199999994
12.532,0.020559315199999997
12.532,0.020203735199999996
12.533,0.020625585199999997
12.533,0.020276399199999996
12.534,0.020739785199999999
12.535,0.021392730200000001
12.535,0.021073836200000001
12.536,0.021630030199999997
12.536,0.021280059199999999
12.537,0.022019887199999997
12.538,0.019649565199999996
12.538,0.019278055199999997
12.539,0.019757517199999997
12.539,0.0194072292
12.54,0.020085566199999994
12.541,0.0205901172
12.541,0.020234559199999994
12.542,0.020413049199999998
12.542,0.0200739022
12.543,0.020506661199999998
12.544,0.0211530672
12.544,0.020618952199999998
12.545,0.021273104199999996
12.545,0.020739211199999996
12.546,0.021388389199999996
12.547,0.022069830200000001
12.547,0.021612219199999997
12.548,0.022272849199999999
12.549,0.022759493200000001
12.549,0.020111849199999996
12.55,0.020546570199999995
12.55,0.020194531199999997
12.551,0.020671557199999995
12.552,0.0213302712
12.552,0.021008165199999997
12.553,0.0215122472
12.553,0.0211699012
12.554,0.021258658199999995
12.555,0.021716742199999999
12.555,0.0213655222
12.556,0.022047538200000001
12.556,0.021524845199999996
12.557,0.022168345200000001
12.558,0.022688823199999999
12.558,0.022341131199999995
12.559,0.023015974199999997
12.559,0.022549682199999997
12.56,0.023204702199999996
12.561,0.020735791199999999
12.561,0.020365404199999999
12.562,0.021037366199999997
12.562,0.020529723199999995
12.563,0.021171995200000001
12.564,0.021653755199999999
12.564,0.021302124200000001
12.565,0.021416584199999998
12.566,0.022073514199999998
12.566,0.021529712199999995
12.567,0.022186970199999995
12.567,0.021646343200000001
12.568,0.022294209199999997
12.569,0.022779750199999997
12.569,0.022436756199999997
12.57,0.023118421199999995
12.57,0.0226636162
12.571,0.023321182199999998
12.572,0.024000943199999999
12.572,0.020647695199999996
12.573,0.021252737199999996
12.573,0.020704919199999997
12.574,0.021324912199999997
12.575,0.021792269199999998
12.575,0.021429515199999998
12.576,0.022098549199999997
12.576,0.021177453200000001
12.577,0.021620740199999995
12.578,0.022258410199999994
12.578,0.021685755199999996
12.579,0.0223278602
12.579,0.022000030199999999
12.58,0.022457194199999995
12.581,0.023076142199999996
12.581,0.022530294199999994
12.582,0.023173224199999994
12.582,0.0226238432
12.583,0.023270792200000001
12.584,0.022224983199999999
12.584,0.021604574199999997
12.585,0.022250116199999995
12.586,0.022739494200000001
12.586,0.022392872199999996
12.587,0.023075234199999995
12.587,0.022546861199999996
12.588,0.0231947402
12.589,0.0232979492
12.589,0.022752598200000001
12.59,0.0234060492
12.59,0.0230853632
12.591,0.023595454199999997
12.592,0.024246320199999997
12.592,0.023722878199999998
12.593,0.024365232199999996
12.593,0.019747996199999999
12.594,0.020378077199999997
12.595,0.021049310199999997
12.595,0.020560026199999997
12.596,0.021208018199999997
12.596,0.020695595199999999
12.597,0.021355122199999999
12.598,0.022038307199999995
12.598,0.0211286922
12.599,0.021604244199999997
12.599,0.021255031199999996
12.6,0.021714648199999998
12.601,0.022372198199999998
12.601,0.022048880199999995
12.602,0.022580519199999995
12.603,0.0232310862
12.603,0.022711516199999996
12.604,0.023370130199999998
12.604,0.023108571199999996
12.605,0.023640973199999998
12.606,0.021744871200000001
12.606,0.021381151199999996
12.607,0.022054523199999995
12.607,0.021565958199999998
12.608,0.022223950199999994
12.609,0.022719293199999997
12.609,0.022375959199999996
12.61,0.023059170199999999
12.61,0.022150547199999995
12.611,0.022606271199999999
12.612,0.023253135199999996
12.612,0.022706199199999998
12.613,0.023354119199999995
12.613,0.023032518199999997
12.614,0.023558854199999999
12.615,0.0242109322
12.615,0.023711984200000001
12.616,0.024361286199999998
12.616,0.024096589199999997
12.617,0.021763113199999996
12.618,0.022397652199999999
12.618,0.022067226199999997
12.619,0.022553174199999997
12.62,0.0232083592
12.62,0.022723596200000001
12.621,0.023384106199999997
12.621,0.023062738199999994
12.622,0.023157007199999995
12.623,0.023615524200000001
12.623,0.023271514199999995
12.624,0.023740418199999994
12.624,0.0233754522
12.625,0.024051011199999999
12.626,0.024578728199999996
12.626,0.024235548199999998
12.627,0.024691669199999995
12.627,0.024347597200000001
12.628,0.025088270199999998
12.629,0.023229430199999997
12.629,0.022661639199999999
12.63,0.0233096962
12.63,0.022795702199999996
12.631,0.023445960199999997
12.632,0.024122597199999998
12.632,0.023617334199999999
12.633,0.0242732072
12.633,0.023376299199999998
12.634,0.024039839199999995
12.635,0.0245180922
12.635,0.024172856199999995
12.636,0.0246452822
12.636,0.024301355199999999
12.637,0.025037122199999997
12.638,0.025561565199999996
12.638,0.0207474412
12.639,0.021378028199999995
12.64,0.022048753199999999
12.64,0.0215405902
12.641,0.022196945199999998
12.641,0.021709684199999995
12.642,0.022366964199999998
12.643,0.023047033199999997
12.643,0.022144575199999995
12.644,0.022602171199999999
12.644,0.022255528199999999
12.645,0.022737306200000001
12.646,0.0233970582
12.646,0.023077086199999999
12.647,0.023612044200000001
12.647,0.023264012199999996
12.648,0.023741313199999995
12.649,0.024389826199999998
12.649,0.024072608199999997
12.65,0.024619793199999996
12.65,0.0221222462
12.651,0.022553554199999999
12.652,0.023200116199999995
12.652,0.022688602199999997
12.653,0.023345308199999997
12.653,0.0230279652
12.654,0.023526835199999998
12.655,0.024179733199999997
12.655,0.023386428199999996
12.656,0.0240390402
12.657,0.024500078199999997
12.657,0.024156359199999997
12.658,0.0246159892
12.658,0.024275037199999994
12.659,0.024770820200000001
12.66,0.0205674952
12.66,0.020160362199999996
12.661,0.020578739200000001
12.661,0.020205014199999995
12.662,0.020656420199999997
12.663,0.0212931472
12.663,0.020411006199999998
12.664,0.021052841199999998
12.664,0.020496708199999998
12.665,0.021138867200000001
12.666,0.021569098199999997
12.666,0.021214352200000001
12.667,0.0216825182
12.667,0.0213242192
12.668,0.021792303200000001
12.669,0.022437985199999996
12.669,0.022108375199999995
12.67,0.022632158199999995
12.67,0.022276327200000001
12.671,0.020579433199999996
12.672,0.021176820200000001
12.672,0.020638663199999997
12.673,0.0212767752
12.673,0.020664136199999995
12.674,0.021294574199999999
12.675,0.021425832200000001
12.675,0.021062507199999996
12.676,0.021510739199999996
12.677,0.022150434199999999
12.677,0.021576077200000001
12.678,0.022217882199999996
12.678,0.021664999199999999
12.679,0.0222912392
12.68,0.022747684199999999
12.68,0.022388820199999999
12.681,0.023058721199999999
12.681,0.022556726199999994
12.682,0.023203305199999996
12.683,0.021462971199999999
12.683,0.021074723199999999
12.684,0.021554655200000001
12.684,0.0211953832
12.685,0.0216616362
12.686,0.022295441199999994
12.686,0.021462536199999999
12.687,0.022118233199999996
12.687,0.021592225199999995
12.688,0.022235228199999998
12.689,0.022699784199999996
12.689,0.0223577862
12.69,0.0230344642
12.69,0.0224989092
12.691,0.0231528462
12.692,0.023648768199999996
12.692,0.0233073372
12.693,0.024048371200000001
12.694,0.024582145199999995
12.694,0.024238541199999997
12.695,0.023119762199999997
12.695,0.022556567199999995
12.696,0.023212276199999999
12.697,0.023694826199999997
12.697,0.023352941199999997
12.698,0.024036084199999994
12.698,0.023548733199999997
12.699,0.024207884200000001
12.7,0.0243007202
12.7,0.023767096199999997
12.701,0.024412118199999999
12.701,0.0240915342
12.702,0.024605213199999996
12.703,0.025258752199999998
12.703,0.024736097200000001
12.704,0.025394024199999996
12.704,0.025074905199999997
12.705,0.025642103199999995
12.706,0.0226243562
12.706,0.022256294199999998
12.707,0.022711300199999999
12.707,0.022358061200000001
12.708,0.023039872199999998
12.709,0.023553058199999997
12.709,0.023213016199999998
12.71,0.023307549199999999
12.711,0.023768470199999995
12.711,0.023414323199999996
12.712,0.024093270199999995
12.712,0.0235515762
12.713,0.024207245199999997
12.714,0.024675741199999996
12.714,0.0243349162
12.715,0.025016264199999998
12.715,0.024562386200000001
12.716,0.0252223752
12.717,0.025714851199999999
12.717,0.022744843199999996
12.718,0.023384347199999995
12.718,0.023058089199999999
12.719,0.023541619199999995
12.72,0.024196152200000001
12.72,0.023694480199999999
12.721,0.0243554022
12.721,0.0240351902
12.722,0.024137804200000001
12.723,0.024588517199999999
12.723,0.024241008199999997
12.724,0.024722103199999997
12.724,0.024378270199999996
12.725,0.025058831199999999
12.726,0.025580921199999995
12.726,0.025239626199999996
12.727,0.025731247200000001
12.727,0.025390434199999998
12.728,0.026070976199999998
12.729,0.0241987102
12.729,0.023659955199999998
12.73,0.024317307199999998
12.731,0.024999314199999997
12.731,0.024472659199999996
12.732,0.025137166199999998
12.732,0.024628717199999996
12.733,0.025287334199999997
12.734,0.025401007199999998
12.734,0.025062161199999995
12.735,0.025533346200000001
12.735,0.025190585199999997
12.736,0.025667868199999999
12.737,0.026327478199999996
12.737,0.026069241199999995
12.738,0.0266074492
12.738,0.026267612199999998
12.739,0.0216895452
12.74,0.0221954252
12.74,0.021580426199999995
12.741,0.022179784199999996
12.741,0.021199583199999996
12.742,0.021594014199999997
12.743,0.022226710199999999
12.743,0.021647829199999996
12.744,0.022271065199999995
12.744,0.021676500199999996
12.745,0.022311859199999998
12.746,0.022748360199999997
12.746,0.022390335199999999
12.747,0.023059463199999997
12.748,0.023480107199999995
12.748,0.023122820199999997
12.749,0.021530482199999999
12.749,0.021159203199999997
12.75,0.021628888200000001
12.751,0.022268309199999995
12.751,0.021736324199999996
12.752,0.022376635200000001
12.752,0.022049145199999994
12.753,0.022163524199999999
12.754,0.022622633199999998
12.754,0.022272948199999996
12.755,0.022710229200000001
12.755,0.022343971199999999
12.756,0.023008804199999996
12.757,0.023474896199999997
12.757,0.023117702199999999
12.758,0.023597535199999998
12.758,0.0232584142
12.759,0.023731558199999995
12.76,0.024394417199999997
12.76,0.024078750199999998
12.761,0.023220346199999998
12.761,0.022620343199999996
12.762,0.023253001199999997
12.763,0.023738612199999994
12.763,0.023381603199999996
12.764,0.024049553199999996
12.764,0.0234698822
12.765,0.024113598199999995
12.766,0.024267857199999999
12.766,0.023719494199999996
12.767,0.024361104199999997
12.768,0.025027274199999997
12.768,0.024478217199999999
12.769,0.025132397199999996
12.769,0.019216352200000001
12.77,0.0196319842
12.771,0.020258384199999999
12.771,0.019726673199999995
12.772,0.020363880199999996
12.772,0.020033289199999998
12.773,0.0201516552
12.774,0.020588138200000001
12.774,0.020225987199999996
12.775,0.020658677199999995
12.775,0.020283195199999999
12.776,0.020710386199999999
12.777,0.021343126199999999
12.777,0.021007176199999998
12.778,0.0214805172
12.778,0.021128351199999999
12.779,0.021595598199999996
12.78,0.022253003199999996
12.78,0.019659026199999998
12.781,0.020290187199999996
12.781,0.019623608199999996
12.782,0.0202974172
12.783,0.020760988199999996
12.783,0.020406829199999996
12.784,0.021083217199999996
12.785,0.0212603102
12.785,0.0207104382
12.786,0.021364484199999998
12.786,0.0210458242
12.787,0.021527367200000001
12.788,0.0221864072
12.788,0.021718280199999995
12.789,0.022366865199999995
12.789,0.0220405652
12.79,0.022598180199999998
12.791,0.023256852199999997
12.791,0.022773857199999997
12.792,0.023427609199999997
12.792,0.023104881199999996
12.793,0.022039778199999998
12.794,0.0224773422
12.794,0.022133536199999997
12.795,0.022617003199999999
12.795,0.0222659672
12.796,0.022769717199999997
12.797,0.023428235200000001
12.797,0.023107159199999997
12.798,0.023303990199999999
12.798,0.022767674199999997
12.799,0.023424908199999996
12.8,0.024105928200000001
12.8,0.023578752199999997
12.801,0.024224347199999995
12.802,0.024754326199999995
12.802,0.024409261199999997
12.803,0.025086246199999995
12.803,0.024629508199999996
12.804,0.0252872102
12.805,0.0226419682
12.805,0.022273518199999994
12.806,0.022750222199999996
12.806,0.022398393199999998
12.807,0.023078435199999996
12.808,0.023556141199999998
12.808,0.023195775199999997
12.809,0.023377880199999999
12.809,0.023035903199999999
12.81,0.023511167199999995
12.811,0.024163622199999998
12.811,0.023636707199999995
12.812,0.024292536199999999
12.812,0.023749673200000001
12.813,0.024401690199999999
12.814,0.025077593199999997
12.814,0.0246096472
12.815,0.025264610199999995
12.815,0.024731940199999996
12.816,0.022634575199999999
12.817,0.0232695672
12.817,0.022743910199999994
12.818,0.0233962022
12.818,0.023077639199999999
12.819,0.023572556199999997
12.82,0.024226172199999999
12.82,0.023432174199999995
12.821,0.024097614199999998
12.822,0.024570216200000001
12.822,0.024223267199999995
12.823,0.024675319199999996
12.823,0.024331302199999994
12.824,0.025005587199999998
12.825,0.025497390199999997
12.825,0.025156863199999997
12.826,0.025688816199999998
12.826,0.025349160199999998
12.827,0.026029980199999996
12.828,0.024017529199999998
12.828,0.023462193199999994
12.829,0.024107780199999997
12.829,0.023593829199999999
12.83,0.024244226199999996
12.831,0.024729913199999994
12.831,0.024384566199999998
12.832,0.025063858199999996
12.832,0.024159576199999997
12.833,0.024601279199999999
12.834,0.025254493199999998
12.834,0.024711530199999998
12.835,0.025366973199999996
12.835,0.0250428772
12.836,0.025523008199999995
12.837,0.0261813792
12.837,0.0257165902
12.838,0.026372982199999998
12.839,0.0270519902
12.839,0.023744496199999999
12.84,0.024375285199999999
12.84,0.024046649199999998
12.841,0.024536015199999996
12.842,0.025192879199999996
12.842,0.024686980199999999
12.843,0.025339853199999998
12.843,0.025020186199999995
12.844,0.025121305199999999
12.845,0.025600051200000001
12.845,0.025257254199999995
12.846,0.025713302199999996
12.846,0.025366480199999999
12.847,0.0260432612
12.848,0.026581614199999999
12.848,0.026239253199999999
12.849,0.026783631199999997
12.849,0.026436526199999997
12.85,0.027116540199999997
12.851,0.024750721199999998
12.851,0.0243871732
12.852,0.025062329199999996
12.852,0.024569423199999995
12.853,0.025214475199999995
12.854,0.025697142199999994
12.854,0.0253483772
12.855,0.026027649199999995
12.855,0.025114516199999999
12.856,0.025578251199999998
12.857,0.026223444200000001
12.857,0.025673761199999998
12.858,0.026307281199999997
12.859,0.026737264199999999
12.859,0.026379072199999999
12.86,0.0270560892
12.86,0.026603343199999997
12.861,0.027250483200000001
12.862,0.027777964199999997
12.862,0.024733325199999996
12.863,0.025365997199999996
12.863,0.025038899199999998
12.864,0.025549745200000001
12.865,0.026206331199999995
12.865,0.025695841199999999
12.866,0.026345332199999994
12.866,0.026025039199999995
12.867,0.026124144199999997
12.868,0.026591435199999999
12.868,0.026245601199999995
12.869,0.026656523199999997
12.869,0.026299743199999996
12.87,0.026752608199999999
12.871,0.027406882199999996
12.871,0.027088258199999999
12.872,0.027645125199999995
12.872,0.027306863199999996
12.873,0.028049217199999996
12.874,0.026227985199999997
12.874,0.0256626712
12.875,0.026317930199999998
12.876,0.026999316199999997
12.876,0.026473065199999999
12.877,0.027140655199999995
12.877,0.026653298200000001
12.878,0.027312335199999995
12.879,0.027384296199999998
12.879,0.027034136199999995
12.88,0.027484298199999999
12.88,0.027118148199999997
12.881,0.027568972199999999
12.882,0.028208722200000001
12.882,0.027726245199999999
12.883,0.028374159199999998
12.883,0.028055370199999998
12.884,0.024666183199999996
12.885,0.025297540199999995
12.885,0.0247540792
12.886,0.025385215199999998
12.886,0.025063468200000001
12.887,0.025572575199999995
12.888,0.026231796199999997
12.888,0.025326549199999999
12.889,0.025777425199999995
12.889,0.025431660199999997
12.89,0.026110505199999994
12.891,0.026582196199999997
12.891,0.026228840199999998
12.892,0.026653983199999994
12.893,0.027299175199999997
12.893,0.026757282199999995
12.894,0.027405939199999999
12.894,0.027076420199999999
12.895,0.027602633199999997
12.896,0.026027539199999997
12.896,0.025453001199999998
12.897,0.026086639199999997
12.897,0.025554088199999998
12.898,0.026204071199999998
12.899,0.026692670199999997
