SduBuffer:vector ExtClientServerExample.gnb.cellularNic.rlc.UmTxEntity Lcid: 1 (#0 - test-0-20250830-13:43:36-16472),
24.5102540268,24
24.5105930758,25
24.5109099778,26
24.511,25
24.511,24
24.5113750698,25
24.5117157348,26
24.5119763108,27
24.512,26
24.512,25
24.5124791358,26
24.5128274168,27
24.513,26
24.5133714958,27
24.5137170848,28
24.514,27
24.514,26
24.5142261718,27
24.5145742968,28
24.5148383418,29
24.515,28
24.515,27
24.5152915938,28
24.5156436078,29
24.5159641538,30
24.516,29
24.5164789198,30
24.5168314648,31
24.517,30
24.517,29
24.518,28
24.518,27
24.519,26
24.5196093698,27
24.5199839868,28
24.52,27
24.52,26
24.5204958218,27
24.5208459628,28
24.521,27
24.521,26
24.5213860948,27
24.5217382018,28
24.522,27
24.523,26
24.523,25
24.524,24
24.524,23
24.5243242598,24
24.5247035218,25
24.525,24
24.5252253348,25
24.5255794828,26
24.5259026068,27
24.526,26
24.526,25
24.5263993558,26
24.5267493568,27
24.527,26
24.5275656678,27
24.5279118958,28
24.528,27
24.528,26
24.5284509448,27
24.5287944168,28
24.529,27
24.529,26
24.5293136858,27
24.5296680948,28
24.5299970968,29
24.53,28
24.5305429028,29
24.5308904028,30
24.531,29
24.531,28
24.5313970728,29
24.5317394038,30
24.532,29
24.532,28
24.5322838568,29
24.5326307018,30
24.5329517088,31
24.533,30
24.534,29
24.534,28
24.5347556518,29
24.535,28
24.535,27
24.5353646538,28
24.5357257888,29
24.536,28
24.5362693998,29
24.5366232078,30
24.5369529828,31
24.537,30
24.537,29
24.5374618788,30
24.5378194218,31
24.538,30
24.538,29
24.5386267778,30
24.5389641938,31
24.539,30
24.5394853928,31
24.5398349668,32
24.54,31
24.54,30
24.5403693768,31
24.5407128818,32
24.5409762268,33
24.541,32
24.541,31
24.5414436168,32
24.5417852728,33
24.542,32
24.5422956798,33
24.5426324368,34
24.5429503988,35
24.543,34
24.543,33
24.5433973148,34
24.5437482728,35
24.544,34
24.545,33
24.545,32
24.546,31
24.546,30
24.5464530688,31
24.5468196248,32
24.547,31
24.5473552078,32
24.5477130738,33
24.548,32
24.548,31
24.5482116948,32
24.5485541618,33
24.5488694818,34
24.549,33
24.549,32
24.5496584008,33
24.5499928338,34
24.55,33
24.5505129008,34
24.5508534788,35
24.551,34
24.551,33
24.5513700208,34
24.5517206778,35
24.552,34
24.552,33
24.5522552068,34
24.5525975878,35
24.5529208818,36
24.553,35
24.5533780248,36
24.5537223898,37
24.554,36
24.554,35
24.5542364628,36
24.5545793638,37
24.5548412398,38
24.555,37
24.555,36
24.556,35
24.557,34
24.557,33
24.5573030648,34
24.5576941578,35
24.558,34
24.558,33
24.5582150728,34
24.5585692138,35
24.5588977418,36
24.559,35
24.5594102128,36
24.5597565048,37
24.56,36
24.56,35
24.5606540678,36
24.5609916638,37
24.561,36
24.561,35
24.5615221398,36
24.5618649298,37
24.562,36
24.5624586588,37
24.5628055158,38
24.563,37
24.563,36
24.5633244198,37
24.5636654418,38
24.5639839268,39
24.564,38
24.5644439228,39
24.5647928458,40
24.565,39
24.565,38
24.5653444298,39
24.5656892148,40
24.566,39
24.566,38
24.567,37
24.568,36
24.568,35
24.5682469818,36
24.5686406568,37
24.5689725438,38
24.569,37
24.569,36
24.5694982708,37
24.5698587778,38
24.57,37
24.5703843578,38
24.5707409118,39
24.571,38
24.571,37
24.5715615008,38
24.5719194648,39
24.572,38
24.572,37
24.5724852558,38
24.5728449298,39
24.573,38
24.5734130058,39
24.5737834088,40
24.574,39
24.574,38
24.5743106388,39
24.5746760058,40
24.5749440258,41
24.575,40
24.575,39
24.5754142268,40
24.5757779738,41
24.576,40
24.5763431358,41
24.5767112328,42
24.577,41
24.577,40
24.578,39
24.578,38
24.579,37
24.5792146148,38
24.5795743488,39
24.5799005948,40
24.58,39
24.58,38
24.5804188518,39
24.5807759828,40
24.581,39
24.5812992458,40
24.5816556648,41
24.5819821448,42
24.582,41
24.582,40
24.5828850668,41
24.583,40
24.583,39
24.5834111838,40
24.5837548038,41
24.584,40
24.5843002028,41
24.5846562688,42
24.5849864838,43
24.585,42
24.585,41
24.5854546608,42
24.5858091628,43
24.586,42
24.586,41
24.5862791898,42
24.5866200218,43
24.5869399368,44
24.587,43
24.5874075298,44
24.5877574788,45
24.588,44
24.588,43
24.589,42
24.589,41
24.59,40
24.5904373058,41
24.5909049248,42
24.591,41
24.591,40
24.5914500518,41
24.5918239928,42
24.592,41
24.592,40
24.5923799848,41
24.5927365878,42
24.593,41
24.5935768258,42
24.5939270348,43
24.594,42
24.594,41
24.5944537748,42
24.5948134658,43
24.595,42
24.595,41
24.5953900858,42
24.5957549298,43
24.596,42
24.5963104948,43
24.5966665058,44
24.5969977848,45
24.597,44
24.597,43
24.5975099988,44
24.5978671528,45
24.598,44
24.5983520528,45
24.5986954318,46
24.599,45
24.599,44
24.6,43
24.6,42
24.6008622428,43
24.601,42
24.6014646328,43
24.6018402778,44
24.602,43
24.602,42
24.6024169668,43
24.6027804698,44
24.603,43
24.603,42
24.6033168638,43
24.6036574638,44
24.6039797618,45
24.604,44
24.6048004438,45
24.605,44
24.605,43
24.6053246758,44
24.6056783418,45
24.6059991878,46
24.606,45
24.606,44
24.6064863728,45
24.6068336498,46
24.607,45
24.6073627338,46
24.6077044388,47
24.608,46
24.608,45
24.6081992528,46
24.6085460788,47
24.609,46
24.609,45
24.61,44
24.611,43
24.611,42
24.612,41
24.612,40
24.6122825538,41
24.6126463358,42
24.6129745108,43
24.613,42
24.6134891108,43
24.6138433158,44
24.614,43
24.614,42
24.6143345548,43
24.6146828418,44
24.615,43
24.615,42
24.6150018598,43
24.6159137568,44
24.616,43
24.6164577188,44
24.6168096858,45
24.617,44
24.617,43
24.6173450498,44
24.6176940898,45
24.618,44
24.6182273438,45
24.6185712668,46
24.6188981318,47
24.619,46
24.619,45
24.6193601028,46
24.6197022978,47
24.62,46
24.62,45
24.6202188718,46
24.6205747308,47
24.621,46
24.622,45
24.622,44
24.623,43
24.623,42
24.624,41
24.625,40
24.625,39
24.626,38
24.626,37
24.627,36
24.628,35
24.628,34
24.629,33
24.629,32
24.6294592978,33
24.6298218988,34
24.63,33
24.6303543998,34
24.6307070418,35
24.631,34
24.631,33
24.6312247868,34
24.6315665898,35
24.6318836558,36
24.632,35
24.632,34
24.6324354418,35
24.6327793778,36
24.633,35
24.6333252078,36
24.6336660158,37
24.6339849668,38
24.634,37
24.634,36
24.6344971008,37
24.6348460358,38
24.635,37
24.6353220138,38
24.6356675448,39
24.6359892188,40
24.636,39
24.636,38
24.637,37
24.637,36
24.638,35
24.639,34
24.639,33
24.64,32
24.64,31
24.6407542168,32
24.641,31
24.6413287448,32
24.6416832968,33
24.642,32
24.642,31
24.6422427428,32
24.6426097968,33
24.6429389518,34
24.643,33
24.643,32
24.644,31
24.645,30
24.645,29
24.6453576258,30
24.6457594348,31
24.646,30
24.646,29
24.6463158518,30
24.6466942678,31
24.647,30
24.6472313448,31
24.6475888938,32
24.6479166578,33
24.648,32
24.648,31
24.6488711428,32
24.649,31
24.649,30
24.6494626018,31
24.6498284438,32
24.65,31
24.6504002138,32
24.6507691148,33
24.651,32
24.651,31
24.6512996378,32
24.6516584618,33
24.6519886028,34
24.652,33
24.652,32
24.6525343938,33
24.6528934758,34
24.653,33
24.6534521118,34
24.6538080258,35
24.654,34
24.654,33
24.655,32
24.6558722658,33
24.656,32
24.656,31
24.6564777668,32
24.6568472698,33
24.657,32
24.657,31
24.6573563048,32
24.6577082148,33
24.658,32
24.6582294198,33
24.6585681658,34
24.6588873588,35
24.659,34
24.659,33
24.6597733468,34
24.66,33
24.66,32
24.6603348278,33
24.6606828098,34
24.661,33
24.6610014098,34
24.6615583838,35
24.6618833498,36
24.662,35
24.662,34
24.6623891538,35
24.6627409988,36
24.663,35
24.663,34
24.6632659708,35
24.6636107838,36
24.6639342718,37
24.664,36
24.6644149808,37
24.6647555708,38
24.665,37
24.665,36
24.666,35
24.666,34
24.667,33
24.6672638758,34
24.6676529798,35
24.6679952918,36
24.668,35
24.668,34
24.6685206768,35
24.6688840078,36
24.669,35
24.669,34
24.6694153088,35
24.6697685078,36
24.67,35
24.6705886538,36
24.6709434538,37
24.671,36
24.671,35
24.6714799748,36
24.6718384038,37
24.672,36
24.6724028288,37
24.6727484298,38
24.673,37
24.673,36
24.6732834528,37
24.6736270328,38
24.6739449208,39
24.674,38
24.674,37
24.6743796618,38
24.6747212958,39
24.6749815788,40
24.675,39
24.6754562668,40
24.6758007248,41
24.676,40
24.676,39
24.677,38
24.677,37
24.678,36
24.6785919108,37
24.6789729508,38
24.679,37
24.679,36
24.6794873638,37
24.6798487828,38
24.68,37
24.68,36
24.6803817558,37
24.6807334298,38
24.681,37
24.6815489258,38
24.6818990868,39
24.682,38
24.682,37
24.6824770738,38
24.6828333248,39
24.683,38
24.683,37
24.6834171458,38
24.6837836318,39
24.684,38
24.6843599888,39
24.6847228398,40
24.685,39
24.685,38
24.6852480508,39
24.6856151278,40
24.6859454878,41
24.686,40
24.686,39
24.6864327248,40
24.6867771508,41
24.687,40
24.688,39
24.688,38
24.6889142578,39
24.689,38
24.6895136968,39
24.6898731818,40
24.69,39
24.69,38
24.6904034708,39
24.6907642468,40
24.691,39
24.691,38
24.6912653668,39
24.6916073128,40
24.6919281238,41
24.692,40
24.6927421088,41
24.693,40
24.693,39
24.6932744298,40
24.6936374098,41
24.6939636268,42
24.694,41
24.694,40
24.6944667238,41
24.6948292438,42
24.695,41
24.6953675688,42
24.6957065588,43
24.696,42
24.696,41
24.6961979718,42
24.6965405768,43
24.6968000118,44
24.697,43
24.697,42
24.6972630288,43
24.6976114358,44
24.6979307858,45
24.698,44
24.699,43
24.699,42
24.7,41
24.7,40
24.7003731148,41
24.7007321618,42
24.701,41
24.7012632278,42
24.7016248968,43
24.7019514168,44
24.702,43
24.702,42
24.7024400488,43
24.7027788228,44
24.703,43
24.703,42
24.7036724688,43
24.704,42
24.7042159738,43
24.7045671238,44
24.7048904658,45
24.705,44
24.705,43
24.7054194558,44
24.7057656888,45
24.706,44
24.706,43
24.7062966208,44
24.7066456418,45
24.7069688518,46
24.707,45
24.7074263348,46
24.7077652348,47
24.708,46
24.708,45
24.7082825138,46
24.7086309568,47
24.7088929968,48
24.709,47
24.71,46
24.71,45
24.711,44
24.711,43
24.7112984188,44
24.7116551988,45
24.7119815988,46
24.712,45
24.7124958138,46
24.7128591408,47
24.713,46
24.713,45
24.7133540828,46
24.7137013698,47
24.714,46
24.714,45
24.7145102068,46
24.7148543368,47
24.715,46
24.7153037978,47
24.7156472878,48
24.7159069048,49
24.716,48
24.716,47
24.7163289788,48
24.7166208918,49
24.7168848088,50
24.7172592938,51
24.7175487018,52
24.7178070518,53
24.718,52
24.718,51
24.719,50
24.72,49
24.72,48
24.721,47
24.721,46
24.722,45
24.7224567528,46
24.7228283388,47
24.723,46
24.723,45
24.7233504478,46
24.7237016658,47
24.724,46
24.7242217238,47
24.7245665248,48
24.7248839358,49
24.725,48
24.725,47
24.7257783268,48
24.726,47
24.726,46
24.7263040328,47
24.7266507258,48
24.7269731648,49
24.727,48
24.7275198218,49
24.7278728888,50
24.728,49
24.728,48
24.7283922088,49
24.7287363718,50
24.729,49
24.7292524558,50
24.7295916558,51
24.7299107868,52
24.73,51
24.73,50
24.7304412128,51
24.7308005428,52
24.731,51
24.731,50
24.732,49
24.7323438798,50
24.7326982388,51
24.733,50
24.733,49
24.7332039408,50
24.7335552948,51
24.7338765288,52
24.734,51
24.7343844328,52
24.7347273728,53
24.735,52
24.735,51
24.736,50
24.736,49
24.7365622748,50
24.7368984708,51
24.737,50
24.738,49
24.738,48
24.739,47
24.74,46
24.74,45
24.741,44
24.741,43
24.742,42
24.743,41
24.743,40
24.744,39
24.744,38
24.7442542058,39
24.7446295048,40
24.7449609228,41
24.745,40
24.7454682508,41
24.7458216818,42
24.746,41
24.746,40
24.7463139048,41
24.7466578788,42
24.7469773988,43
24.747,42
24.7478757858,43
24.748,42
24.748,41
24.7484410088,42
24.7487933948,43
24.749,42
24.749,41
24.7493198878,42
24.7496646718,43
24.7499827288,44
24.75,43
24.7504457348,44
24.7507925198,45
24.751,44
24.751,43
24.7512958478,44
24.7516406948,45
24.7519015128,46
24.752,45
24.7523805148,46
24.753,45
24.753,44
24.754,43
24.754,42
24.755,41
24.7556928958,42
24.756,41
24.756,40
24.7562511238,41
24.7566063018,42
24.7569343108,43
24.757,42
24.7574463778,43
24.7577937928,44
24.758,43
24.758,42
24.7586028408,43
24.7589452678,44
24.759,43
24.759,42
24.7594563458,43
24.7598149758,44
24.76,43
24.7603907288,44
24.7607466448,45
24.761,44
24.761,43
24.7612683398,44
24.7616136608,45
24.7619351928,46
24.762,45
24.7624396528,46
24.7627852918,47
24.763,46
24.763,45
24.7633272108,46
24.7636879758,47
24.764,46
24.764,45
24.765,44
24.7657928228,45
24.766,44
24.766,43
24.7663323548,44
24.7666751418,45
24.7669981718,46
24.767,45
24.7675119978,46
24.7678542088,47
24.768,46
24.768,45
24.7683619768,46
24.7687001908,47
24.769,46
24.769,45
24.7694785138,46
24.7698160938,47
24.77,46
24.7703058278,47
24.7706600678,48
24.7709881608,49
24.771,48
24.771,47
24.7714868388,48
24.7718449718,49
24.772,48
24.7723564558,49
24.7727159618,50
24.773,49
24.773,48
24.7732613238,49
24.7736171488,50
24.7739454658,51
24.774,50
24.774,49
24.775,48
24.776,47
24.776,46
24.777,45
24.7773476728,46
24.7777151318,47
24.778,46
24.778,45
24.7782442718,46
24.7786063638,47
24.7789350728,48
24.779,47
24.779,46
24.7794239638,47
24.7797632308,48
24.78,47
24.7806780408,48
24.781,47
24.781,46
24.7815792038,47
24.7819071308,48
24.782,47
24.7824508488,48
24.7827966228,49
24.783,48
24.783,47
24.7833251478,48
24.7836664278,49
24.7839881658,50
24.784,49
24.784,48
24.7844392398,49
24.7847789478,50
24.785,49
24.7852507508,50
24.7855962888,51
24.786,50
24.786,49
24.787,48
24.788,47
24.788,46
24.7882569898,47
24.7886327798,48
24.7889660898,49
24.789,48
24.789,47
24.7894674738,48
24.7898263808,49
24.79,48
24.7903521678,49
24.7907088778,50
24.791,49
24.791,48
24.7915092658,49
24.7918734698,50
24.792,49
24.7924226558,50
24.7927946028,51
24.793,50
24.793,49
24.7933640798,50
24.7937116948,51
24.794,50
24.794,49
24.7942290228,50
24.7945804008,51
24.7948450298,52
24.795,51
24.7953080058,52
24.796,51
24.796,50
24.797,49
24.798,48
24.798,47
24.799,46
24.799,45
24.7994044268,46
24.7998042638,47
24.8,46
24.8003700618,47
24.8007380228,48
24.801,47
24.801,46
24.8012568798,47
24.8016155028,48
24.8019447688,49
24.802,48
24.8029489588,49
24.803,48
24.803,47
24.8035411428,48
24.8039129678,49
24.804,48
24.8044678268,49
24.8048258778,50
24.805,49
24.805,48
24.8053617518,49
24.8057128678,50
24.806,49
24.806,48
24.8062149688,49
24.8065579798,50
24.8068808768,51
24.807,50
24.8073550758,51
24.8076971718,52
24.808,51
24.808,50
24.809,49
24.8097215068,50
24.81,49
24.81,48
24.8102934728,49
24.8106437768,50
24.8109635768,51
24.811,50
24.8114489038,51
24.8117940628,52
24.812,51
24.812,50
24.8123073168,51
24.8126518828,52
24.8129734788,53
24.813,52
24.8137166148,53
24.814,52
24.814,51
24.8142726918,52
24.8146211978,53
24.8149412558,54
24.815,53
24.8154162698,54
24.8157696368,55
24.816,54
24.816,53
24.8162585028,54
24.817,53
24.818,52
24.818,51
24.819,50
24.82,49
24.82,48
24.821,47
24.8212331178,48
24.8216014018,49
24.8219308958,50
24.822,49
24.822,48
24.8224369218,49
24.8227814368,50
24.823,49
24.8232672488,50
24.8236094608,51
24.8239283448,52
24.824,51
24.824,50
24.8247740498,51
24.825,50
24.8252986848,51
24.8256479388,52
24.8259705788,53
24.826,52
24.826,51
24.8264579848,52
24.8268128248,53
24.827,52
24.8273238798,53
24.8276680478,54
24.8279328038,55
24.828,54
24.828,53
24.8283956168,54
24.8287877108,55
24.829,54
24.8293149758,55
24.83,54
24.83,53
24.831,52
24.8318590128,53
24.832,52
24.832,51
24.8324274138,52
24.8327805918,53
24.833,52
24.8332722598,53
24.8336235658,54
24.8339469948,55
24.834,54
24.834,53
24.8344505588,54
24.8347965928,55
24.835,54
24.8355808418,55
24.8359250348,56
24.836,55
24.836,54
24.8363979838,55
24.8367537958,56
24.837,55
24.8372810358,56
24.838,55
24.838,54
24.839,53
24.84,52
24.84,51
24.841,50
24.842,49
24.842,48
24.8428651538,49
24.843,48
24.8434384768,49
24.8437944928,50
24.844,49
24.844,48
24.8443174908,49
24.8446659668,50
24.8449921918,51
24.845,50
24.845,49
24.846,48
24.8465861938,49
24.847,48
24.847,47
24.848,46
24.849,45
24.849,44
24.85,43
24.85,42
24.851,41
24.852,40
24.852,39
24.853,38
24.8539586358,39
24.854,38
24.854,37
24.8545279288,38
24.8548805538,39
24.855,38
24.855,37
24.8553774028,38
24.8557370528,39
24.856,38
24.8562542498,39
24.8566032578,40
24.8569259998,41
24.857,40
24.857,39
24.8578143708,40
24.858,39
24.859,38
24.859,37
24.86,36
24.86,35
24.861,34
24.862,33
24.862,32
24.863,31
24.864,30
24.864,29
24.8649648628,30
24.865,29
24.865,28
24.8655232108,29
24.8658775168,30
24.866,29
24.8663953658,30
24.8667393958,31
24.867,30
24.867,29
24.8672289798,30
24.8675763808,31
24.8678987178,32
24.868,31
24.8687127868,32
24.869,31
24.869,30
24.87,29
24.87,28
24.871,27
24.872,26
24.872,25
24.873,24
24.874,23
24.874,22
24.875,21
24.875,20
24.8759968248,21
24.876,20
24.8765761578,21
24.8769294728,22
24.877,21
24.877,20
24.8774265058,21
24.8777722338,22
24.878,21
24.878,20
24.8782796898,21
24.8786212438,22
24.879,21
24.8794936118,22
24.88,21
24.88,20
24.881,19
24.882,18
24.882,17
24.883,16
24.883,15
24.884,14
24.885,13
24.885,12
24.886,11
24.8869560748,12
24.887,11
24.887,10
24.8875331068,11
24.8878878038,12
24.888,11
24.888,10
24.8883833568,11
24.8887260398,12
24.889,11
24.8892281088,12
24.8895736308,13
24.89,12
24.89,11
24.8906539348,12
24.8909962358,13
24.891,12
24.8914774608,13
24.892,12
24.892,11
24.893,10
24.893,9
24.894,8
24.895,7
24.895,6
24.896,5
24.897,4
24.897,3
24.8979799398,4
24.898,3
24.898,2
24.8985317948,3
24.8988831908,4
24.899,3
24.8993949248,4
24.8997423378,5
24.9,4
24.9,3
24.9002563048,4
24.9006105698,5
24.9009364918,6
24.901,5
24.9018416378,6
24.902,5
24.902,4
24.9023934338,5
24.9027437708,6
24.903,5
24.903,4
24.9032777058,5
24.9036408868,6
24.9039721758,7
24.904,6
24.9044594008,7
24.9048106718,8
24.905,7
24.905,6
24.9053120708,7
24.9056521128,8
24.906,7
24.907,6
24.907,5
24.908,4
24.908,3
24.909,2
24.9092550828,3
24.9096195158,4
24.9099462048,5
24.91,4
24.91,3
24.9104333828,4
24.9107855478,5
24.911,4
24.9112993288,5
24.9116439818,6
24.9119605808,7
24.912,6
24.912,5
24.9128780278,6
24.913,5
24.913,4
24.9134106218,5
24.9137641238,6
24.914,5
24.9143135628,6
24.9146662628,7
24.9149935858,8
24.915,7
24.915,6
24.9154577228,7
24.9158019948,8
24.916,7
24.9162760438,8
24.9166173058,9
24.9169370068,10
24.917,9
24.917,8
24.918,7
24.918,6
24.919,5
24.9197859038,6
24.92,5
24.92,4
24.9203458518,5
24.9206951688,6
24.921,5
24.9212083458,6
24.9215488498,7
24.9218644748,8
24.922,7
24.922,6
24.9224120758,7
24.9227543358,8
24.923,7
24.923,6
24.9236272468,7
24.9239675048,8
24.924,7
24.9244468388,8
24.9248023758,9
24.925,8
24.925,7
24.9253405258,8
24.9256808908,9
24.9259421768,10
24.926,9
24.926,8
24.927,7
24.928,6
24.928,5
24.929,4
24.929,3
24.93,2
24.931,1
24.931,0
24.9312448088,1
24.9316114228,2
24.9319385598,3
24.932,2
24.9324672718,3
24.9328277748,4
24.933,3
24.933,2
24.9333393888,3
24.9336833888,4
24.934,3
24.9340008588,4
24.9348925648,5
24.935,4
24.935,3
24.9354218718,4
24.9357737278,5
24.936,4
24.936,3
24.9363060828,4
24.9366531698,5
24.9369759758,6
24.937,5
24.9374431228,6
24.9377868008,7
24.938,6
24.938,5
24.9382814998,6
24.9386246458,7
24.9388851218,8
24.939,7
24.939,6
24.9393589738,7
24.94,6
24.941,5
24.941,4
24.942,3
24.942,2
24.9422522858,3
24.9426038538,4
24.9429272708,5
24.943,4
24.9434440578,5
24.9437852788,6
24.944,5
24.944,4
24.9442758888,5
24.9446124248,6
24.9449270978,7
24.945,6
24.945,5
24.9457322508,6
24.946,5
24.9462685708,6
24.9466135348,7
24.9469310258,8
24.947,7
24.947,6
24.9474547068,7
24.9477957688,8
24.948,7
24.948,6
24.9482680868,7
24.9486100958,8
24.9489319168,9
24.949,8
24.9493885118,9
24.9497320158,10
24.95,9
24.95,8
24.951,7
24.952,6
24.952,5
24.953,4
24.953,3
24.9532476248,4
24.9536174838,5
24.9539469978,6
24.954,5
24.9544526148,6
24.9547930378,7
24.955,6
24.955,5
24.9552775478,6
24.9556186928,7
24.9559373548,8
24.956,7
24.956,6
24.9568438078,7
24.957,6
24.9573970428,7
24.9577466448,8
24.958,7
24.958,6
24.9582726378,7
24.9586239228,8
24.9589540068,9
24.959,8
24.959,7
24.9594257988,8
24.9597902518,9
24.96,8
24.9603322778,9
24.9606812348,10
24.961,9
24.961,8
24.962,7
24.962,6
24.963,5
24.9638570528,6
24.964,5
24.964,4
24.9644164508,5
24.9647709928,6
24.965,5
24.965,4
24.9652822898,5
24.9656245058,6
24.9659426038,7
24.966,6
24.9664424578,7
24.9667808318,8
24.967,7
24.967,6
24.9676775168,7
24.968,6
24.9682490898,7
24.9686064328,8
24.9689330708,9
24.969,8
24.969,7
24.9694828548,8
24.9698313928,9
24.97,8
24.97,7
24.9703581678,8
24.9707220348,9
24.971,8
24.9710003268,9
24.972,8
24.972,7
24.973,6
24.973,5
24.974,4
24.9749960508,5
24.975,4
24.975,3
24.9755608918,4
24.9759136298,5
24.976,4
24.976,3
24.9764343908,4
24.9767761678,5
24.977,4
24.9772794878,5
24.9776234618,6
24.9779425488,7
24.978,6
24.978,5
24.9788273688,6
24.979,5
24.979,4
24.9793730648,5
24.9797173508,6
24.98,5
24.9802682728,6
24.9806157298,7
24.9809351188,8
24.981,7
24.981,6
24.9814456068,7
24.9817888868,8
24.982,7
24.982,6
24.9822494638,7
24.9825914778,8
24.9829177168,9
24.983,8
24.984,7
24.984,6
24.985,5
24.985,4
24.986,3
24.9862448848,4
24.9866175608,5
24.9869455878,6
24.987,5
24.987,4
24.9874351328,5
24.9877819458,6
24.988,5
24.9883003118,6
24.9886527218,7
24.9889730038,8
24.989,7
24.989,6
24.9898818248,7
24.99,6
24.99,5
24.9904114588,6
24.9907536288,7
24.991,6
24.9912927438,7
24.9916379558,8
24.9919591538,9
24.992,8
24.992,7
24.9924242108,8
24.9927731488,9
24.993,8
24.993,7
24.9932376268,8
24.9935835528,9
