SduBuffer:vector ExtClientServerExample.gnb.cellularNic.rlc.UmTxEntity Lcid: 1 (#0 - test-0-20250824-22:30:48-60671),
0.8682266878,11
0.8685688148,12
0.8688896738,13
0.869,12
0.8694270308,13
0.8697691648,14
0.87,13
0.87,12
0.8708924198,13
0.871,12
0.871,11
0.8714724168,12
0.8718221338,13
0.872,12
0.8723438228,13
0.8726855168,14
0.873,13
0.873,12
0.8731806378,13
0.8735244588,14
0.8738441768,15
0.874,14
0.874,13
0.8743562878,14
0.8746961958,15
0.875,14
0.8755015208,15
0.8758397028,16
0.876,15
0.876,14
0.8763405648,15
0.8766916188,16
0.877,15
0.8772964738,16
0.8776493288,17
0.8779832238,18
0.878,17
0.878,16
0.8785328118,17
0.8788942688,18
0.879,17
0.879,16
0.8794039398,17
0.8797497158,18
0.88,17
0.8802939068,18
0.8806422588,19
0.8809737988,20
0.881,19
0.881,18
0.882,17
0.882,16
0.883,15
0.884,14
0.884,13
0.8842065948,14
0.8845863298,15
0.8849143748,16
0.885,15
0.885,14
0.8854283718,15
0.8857737108,16
0.886,15
0.8866830768,16
0.887,15
0.887,14
0.8871982148,15
0.8875455848,16
0.8878690498,17
0.888,16
0.888,15
0.8884165168,16
0.8887603238,17
0.889,16
0.8893116728,17
0.8896496478,18
0.8899637228,19
0.89,18
0.89,17
0.8904512678,18
0.8907925528,19
0.891,18
0.891,17
0.8913216198,18
0.8916597938,19
0.8919770778,20
0.892,19
0.893,18
0.893,17
0.894,16
0.8948035618,17
0.895,16
0.895,15
0.8953987818,16
0.8957606308,17
0.896,16
0.896,15
0.8962728818,16
0.8966275248,17
0.8969550938,18
0.897,17
0.8977804568,18
0.898,17
0.898,16
0.8983484308,17
0.8987122808,18
0.899,17
0.899,16
0.8992787328,17
0.8996357428,18
0.8999671638,19
0.9,18
0.9005115248,19
0.9008649398,20
0.901,19
0.901,18
0.9013817228,19
0.9017298888,20
0.902,19
0.902,18
0.9023854318,19
0.9027425118,20
0.903,19
0.904,18
0.904,17
0.905,16
0.905,15
0.9055842688,16
0.906,15
0.9062171478,16
0.9065968518,17
0.9069350318,18
0.907,17
0.907,16
0.9074518828,17
0.9078202918,18
0.908,17
0.908,16
0.9087137878,17
0.909,16
0.9093500718,17
0.9097247558,18
0.91,17
0.91,16
0.9102899358,17
0.9106474418,18
0.9109984338,19
0.911,18
0.911,17
0.9115840518,18
0.9119458938,19
0.912,18
0.9125013368,19
0.9128553818,20
0.913,19
0.913,18
0.9134083728,19
0.9137582618,20
0.914,19
0.915,18
0.915,17
0.916,16
0.916,15
0.9165876218,16
0.917,15
0.9177263518,16
0.918,15
0.918,14
0.9186774978,15
0.919,14
0.919,13
0.9196808208,14
0.92,13
0.9203011078,14
0.9206747318,15
0.921,14
0.921,13
0.9213750388,14
0.9218504108,15
0.922,14
0.922,13
0.9227557098,14
0.923,13
0.9237418408,14
0.924,13
0.924,12
0.9246068308,13
0.925,12
0.925,11
0.926,10
0.927,9
0.927,8
0.928,7
0.928,6
0.9284597288,7
0.929,6
0.9295749198,7
0.93,6
0.93,5
0.9300012178,6
0.931,5
0.9312508518,6
0.9316215368,7
0.9319597378,8
0.932,7
0.932,6
0.9325287068,7
0.9328875108,8
0.933,7
0.933,6
0.9334339268,7
0.9337921858,8
0.934,7
0.9343285638,8
0.9346885928,9
0.935,8
0.935,7
0.9352123938,8
0.9355684228,9
0.9358936048,10
0.936,9
0.936,8
0.937,7
0.9375483688,8
0.9379465548,9
0.938,8
0.938,7
0.9384913688,8
0.9388534658,9
0.939,8
0.939,7
0.9394063798,8
0.9397610298,9
0.94,8
0.9402949058,9
0.9406554168,10
0.941,9
0.941,8
0.9410025488,9
0.9418862068,10
0.942,9
0.942,8
0.9424386518,9
0.9427937718,10
0.943,9
0.9433887678,10
0.9437701548,11
0.944,10
0.944,9
0.9443090388,10
0.9446674188,11
0.945,10
0.945,9
0.9452231708,10
0.9455757888,11
0.9459043578,12
0.946,11
0.9464533228,12
0.9468034788,13
0.947,12
0.947,11
0.948,10
0.948,9
0.949,8
0.9492364798,9
0.9496163688,10
0.9499435088,11
0.95,10
0.95,9
0.9504730068,10
0.9508351318,11
0.951,10
0.9513762618,11
0.9517316018,12
0.952,11
0.952,10
0.9527156908,11
0.953,10
0.953,9
0.9534849098,10
0.954,9
0.9546124318,10
0.955,9
0.955,8
0.9556107398,9
0.956,8
0.956,7
0.9564608498,8
0.9569451398,9
0.957,8
0.9577024888,9
0.958,8
0.958,7
0.959,6
0.959,5
0.96,4
0.961,3
0.961,2
0.9616072398,3
0.962,2
0.962,1
0.9624321478,2
0.9628568548,3
0.963,2
0.9637572278,3
0.964,2
0.964,1
0.9643199088,2
0.9648086438,3
0.965,2
0.965,1
0.9653905528,2
0.9657619338,3
0.966,2
0.9663168818,3
0.9666741038,4
0.967,3
0.967,2
0.9671997628,3
0.9675622158,4
0.9678981768,5
0.968,4
0.9684429848,5
0.9688130378,6
0.969,5
0.969,4
0.97,3
0.97,2
0.9707612598,3
0.971,2
0.9713568548,3
0.9717135968,4
0.972,3
0.972,2
0.9722223808,3
0.9725721138,4
0.9729023058,5
0.973,4
0.973,3
0.9734261148,4
0.9737644188,5
0.974,4
0.9746716078,5
0.975,4
0.975,3
0.9751959768,4
0.9755540468,5
0.9758792248,6
0.976,5
0.976,4
0.9764467598,5
0.9768027938,6
0.977,5
0.9773422548,6
0.9776840938,7
0.978,6
0.978,5
0.9780025488,6
0.9785216328,7
0.9788488778,8
0.979,7
0.979,6
0.9794229438,7
0.9797640758,8
0.98,7
0.981,6
0.981,5
0.9819612008,6
0.982,5
0.982,4
0.9825361838,5
0.9828927498,6
0.983,5
0.9834385398,6
0.9837960158,7
0.984,6
0.984,5
0.9843137768,6
0.9846679708,7
0.985,6
0.9855155778,7
0.9858583748,8
0.986,7
0.986,6
0.9864023198,7
0.9867599338,8
0.987,7
0.987,6
0.9872802508,7
0.9876202918,8
0.9879366048,9
0.988,8
0.9885247508,9
0.9888714788,10
0.989,9
0.989,8
0.9893808358,9
0.9897208928,10
0.99,9
0.99,8
0.9902446328,9
0.9905821888,10
0.9908993898,11
0.991,10
0.992,9
0.992,8
0.993,7
0.993,6
0.9934977628,7
0.9938659188,8
0.994,7
0.9943881258,8
0.9947360548,9
0.995,8
0.995,7
0.9952365178,8
0.9955847488,9
0.9959046478,10
0.996,9
0.996,8
0.9967408668,9
0.997,8
0.9973002368,9
0.9976437278,10
0.9979621408,11
0.998,10
0.998,9
0.9984825008,10
0.9988208758,11
0.999,10
0.999,9
0.9993516478,10
0.9996989658,11
1,10
1.0002259428,11
1.0005696378,12
1.0008852248,13
1.001,12
1.001,11
1.0014485068,12
1.0017972228,13
1.002,12
1.002,11
1.003,10
1.004,9
1.004,8
1.0046399468,9
1.005,8
1.0052004888,9
1.0055503838,10
1.0058789408,11
1.006,10
1.006,9
1.0063963598,10
1.0067458638,11
1.007,10
1.007,9
1.0076326048,10
1.0079695158,11
1.008,10
1.0084918528,11
1.0088375658,12
1.009,11
1.009,10
1.0093675978,11
1.0097092638,12
1.01,11
1.01,10
1.0102350438,11
1.0105835688,12
1.0109053028,13
1.011,12
1.0114258918,13
1.0117670198,14
1.012,13
1.012,12
1.0122792518,13
1.0126178728,14
1.0129340828,15
1.013,14
1.013,13
1.014,12
1.015,11
1.015,10
1.0158218168,11
1.016,10
1.016,9
1.0164144138,10
1.0167803598,11
1.017,10
1.0173146498,11
1.0176573738,12
1.0179753438,13
1.018,12
1.018,11
1.0188594938,12
1.019,11
1.019,10
1.0194059338,11
1.0197515678,12
1.02,11
1.0202950938,12
1.0206411938,13
1.0209680718,14
1.021,13
1.021,12
1.0214772488,13
1.0218194958,14
1.022,13
1.0223417078,14
1.0226864998,15
1.023,14
1.023,13
1.0232298018,14
1.0235744478,15
1.0238936738,16
1.024,15
1.024,14
1.025,13
1.026,12
1.026,11
1.0263852118,12
1.0267502018,13
1.027,12
1.027,11
1.0272660048,12
1.0276383578,13
1.0279692088,14
1.028,13
1.0284745068,14
1.0288127138,15
1.029,14
1.029,13
1.0297101888,14
1.03,13
1.03,12
1.0302735998,13
1.0306237468,14
1.0309473168,15
1.031,14
1.0314924718,15
1.0318398398,16
1.032,15
1.032,14
1.0323503118,15
1.0327022838,16
1.033,15
1.033,14
1.0332326188,15
1.0335772798,16
1.0338977008,17
1.034,16
1.0344284928,17
1.0347688808,18
1.035,17
1.035,16
1.036,15
1.036,14
1.037,13
1.0372531028,14
1.0376190278,15
1.0379833498,16
1.038,15
1.038,14
1.0384770238,15
1.0388191978,16
1.039,15
1.039,14
1.0393295758,15
1.0396801848,16
1.04,15
1.0405886158,16
1.0409562088,17
1.041,16
1.041,15
1.0414810748,16
1.0418211418,17
1.042,16
1.0424083578,17
1.0427678368,18
1.043,17
1.043,16
1.0433126268,17
1.0436583748,18
1.0439999188,19
1.044,18
1.044,17
1.0444964618,18
1.0448344978,19
1.045,18
1.0453758758,19
1.0457126728,20
1.046,19
1.046,18
1.047,17
1.047,16
1.0479971788,17
1.048,16
1.0485691958,17
1.0489212428,18
1.049,17
1.049,16
1.0494225408,17
1.0497609608,18
1.05,17
1.05,16
1.0502653338,17
1.0506149078,18
1.0509355008,19
1.051,18
1.0518344028,19
1.052,18
1.052,17
1.0523770538,18
1.0527196848,19
1.053,18
1.053,17
1.0532760378,18
1.0536176488,19
1.0539638338,20
1.054,19
1.0545061548,20
1.0548445788,21
1.055,20
1.055,19
1.0553398208,20
1.0556790808,21
1.0559956008,22
1.056,21
1.056,20
1.0564628318,21
1.0568177758,22
1.057,21
1.058,20
1.058,19
1.059,18
1.0595892638,19
1.0599592568,20
1.06,19
1.06,18
1.0604848958,19
1.0608363938,20
1.061,19
1.061,18
1.0613421038,19
1.0616831948,20
1.062,19
1.0620025488,20
1.0628335158,21
1.063,20
1.063,19
1.0633625488,20
1.0637085888,21
1.064,20
1.064,19
1.0642506478,20
1.0645920178,21
1.0649126388,22
1.065,21
1.0654453928,22
1.0657857308,23
1.066,22
1.066,21
1.0662760368,22
1.0666124568,23
1.0668690468,24
1.067,23
1.067,22
1.0673823878,23
1.0677375818,24
1.068,23
1.069,22
1.069,21
1.07,20
1.07,19
1.0703238098,20
1.0706952648,21
1.071,20
1.0712139848,21
1.0715641828,22
1.0718844698,23
1.072,22
1.072,21
1.0723723948,22
1.0727159998,23
1.073,22
1.073,21
1.0735393158,22
1.0738867658,23
1.074,22
1.0744159808,23
1.0747624978,24
1.075,23
1.075,22
1.0752946768,23
1.0756470148,24
1.0759694028,25
1.076,24
1.0764344788,25
1.0767755678,26
1.077,25
1.077,24
1.0772952318,25
1.0776331328,26
1.0779519028,27
1.078,26
1.078,25
1.0783977868,26
1.0787381538,27
1.0789966908,28
1.079,27
1.08,26
1.08,25
1.081,24
1.081,23
1.0816520458,24
1.082,23
1.0822956318,24
1.0826606268,25
1.0829923228,26
1.083,25
1.083,24
1.0835028408,25
1.0838561248,26
1.084,25
1.084,24
1.0846712468,25
1.085,24
1.0852371888,25
1.0855852918,26
1.0859043868,27
1.086,26
1.086,25
1.0864230618,26
1.0867661238,27
1.087,26
1.087,25
1.0872889168,26
1.0876264688,27
1.0879457858,28
1.088,27
1.0884601138,28
1.0888067908,29
1.089,28
1.089,27
1.0893312058,28
1.0896806808,29
1.0899387908,30
1.09,29
1.09,28
1.091,27
1.0919892278,28
1.092,27
1.092,26
1.0925500428,27
1.0928986138,28
1.093,27
1.093,26
1.0934243668,27
1.0937667218,28
1.094,27
1.0942818208,28
1.0946285578,29
1.0949467928,30
1.095,29
1.095,28
1.0958391928,29
1.096,28
1.0963918588,29
1.0967495778,30
1.097,29
1.097,28
1.0973299248,29
1.0976866208,30
1.098,29
1.098,28
1.0982039458,29
1.0985602178,30
1.0988919118,31
1.099,30
1.0993457798,31
1.0996981058,32
1.1,31
1.1,30
1.1002172028,31
1.1005595238,32
1.1008171788,33
1.101,32
1.101,31
1.102,30
1.103,29
1.103,28
1.1032382568,29
1.1036189898,30
1.1039473778,31
1.104,30
1.104,29
1.1044663818,30
1.1048169558,31
1.105,30
1.1053388568,31
1.1056836518,32
1.1059996618,33
1.106,32
1.106,31
1.1068872738,32
1.107,31
1.107,30
1.1074484838,31
1.1077980828,32
1.108,31
1.1083426198,32
1.1086885278,33
1.109,32
1.109,31
1.1092083928,32
1.1095515008,33
1.1098706738,34
1.11,33
1.11,32
1.1103343818,33
1.1106725478,34
1.1109903528,35
1.111,34
1.1114608068,35
1.1118023168,36
1.112,35
1.112,34
1.113,33
1.114,32
1.114,31
1.1142860958,32
1.1147237458,33
1.115,32
1.115,31
1.1152544908,32
1.1156117688,33
1.1159486358,34
1.116,33
1.1164567688,34
1.1168010888,35
1.117,34
1.117,33
1.1177207408,34
1.118,33
1.118,32
1.1182942768,33
1.1186679238,34
1.119,33
1.1190025488,34
1.1196373258,35
1.12,34
1.12,33
1.1203094988,34
1.1207419168,35
1.121,34
1.121,33
1.1217200708,34
1.122,33
1.1226796738,34
1.123,33
1.123,32
1.124,31
1.124,30
1.125,29
1.126,28
1.126,27
1.1263224168,28
1.1268624318,29
1.127,28
1.127,27
1.1275318728,28
1.1279734268,29
1.128,28
1.129,27
1.129,26
1.1292947538,27
1.1296739528,28
1.13,27
1.13,26
1.1302609298,27
1.1306218428,28
1.1309514918,29
1.131,28
1.1315205648,29
1.1319241498,30
1.132,29
1.132,28
1.1324429748,29
1.1328085758,30
1.133,29
1.1333839198,30
1.1337526728,31
1.134,30
1.134,29
1.135,28
1.135,27
1.1356539078,28
1.136,27
1.1362471368,28
1.1366045268,29
1.1369372708,30
1.137,29
1.137,28
1.1374358688,29
1.1377736928,30
1.138,29
1.138,28
1.1382780228,29
1.1386185418,30
1.1389778188,31
1.139,30
1.1398034778,31
1.14,30
1.14,29
1.1403275868,30
1.1406669688,31
1.1409872338,32
1.141,31
1.141,30
1.1415260508,31
1.1418652198,32
1.142,31
1.1423899868,32
1.1427386258,33
1.143,32
1.143,31
1.1432439678,32
1.1435855528,33
1.1439021368,34
1.144,33
1.144,32
1.1444316638,33
1.1447693998,34
1.145,33
1.146,32
1.146,31
1.1468924948,32
1.147,31
1.147,30
1.1474671848,31
1.1478153108,32
1.148,31
1.1483475168,32
1.1486917778,33
1.149,32
1.149,31
1.1492424458,32
1.1495930118,33
1.1499179208,34
1.15,33
1.1508625668,34
1.151,33
1.151,32
1.1514012368,33
1.1517512458,34
1.152,33
1.152,32
1.1522944508,33
1.1526482978,34
1.1529817178,35
1.153,34
1.1535161788,35
1.1538579938,36
1.154,35
1.154,34
1.1543538348,35
1.1546920188,36
1.1549531078,37
1.155,36
1.155,35
1.1554274248,36
1.1557805008,37
1.156,36
1.157,35
1.157,34
1.158,33
1.158,32
1.1585615538,33
1.1589509808,34
1.159,33
1.1594763728,34
1.1598345948,35
1.16,34
1.16,33
1.1603350178,34
1.1606867698,35
1.161,34
1.161,33
1.1615792778,34
1.1619464168,35
1.162,34
1.1625479788,35
1.1629073468,36
1.163,35
1.163,34
1.1634611638,35
1.1638153878,36
1.164,35
1.164,34
1.1643346828,35
1.1646732628,36
1.1649986888,37
1.165,36
1.1655205748,37
1.1658641628,38
1.166,37
1.166,36
1.1664342148,37
1.1667738878,38
1.167,37
1.168,36
1.168,35
1.169,34
1.169,33
1.1693569948,34
1.1697333428,35
1.17,34
1.1702474538,35
1.1705914368,36
1.1709147258,37
1.171,36
1.171,35
1.1714054678,36
1.1717539658,37
1.172,36
1.172,35
1.1725642548,36
1.1729087848,37
1.173,36
1.1734346878,37
1.1737771068,38
1.174,37
1.174,36
1.1742981368,37
1.1746454298,38
1.1749651388,39
1.175,38
1.175,37
1.1754353518,38
1.1757755528,39
1.176,38
1.1762917458,39
1.1766313598,40
1.1769506438,41
1.177,40
1.177,39
1.1774544908,40
1.1778203888,41
1.178,40
1.178,39
1.179,38
1.18,37
1.18,36
1.1803863228,37
1.1807430358,38
1.181,37
1.181,36
1.1812613878,37
1.1816070358,38
1.1819253068,39
1.182,38
1.1824339098,39
1.1827800428,40
1.183,39
1.183,38
1.1836107698,39
1.1839637298,40
1.184,39
1.184,38
1.1845093678,39
1.1848577488,40
1.185,39
1.1854086808,40
1.1857567938,41
1.186,40
1.186,39
1.1862709978,40
1.1866130618,41
1.1869320638,42
1.187,41
1.1873907038,42
1.1877288258,43
1.188,42
1.188,41
1.1882626798,42
1.1886015468,43
1.1889192648,44
1.189,43
1.189,42
1.19,41
1.1909990708,42
1.191,41
1.191,40
1.1915730188,41
1.1919310428,42
1.192,41
1.192,40
1.1924719808,41
1.1928406038,42
1.193,41
1.1933814788,42
1.1937392688,43
1.194,42
1.194,41
1.1946357978,42
1.1949783488,43
1.195,42
1.195,41
1.1955012398,42
1.1958436438,43
1.196,42
1.1963850418,43
1.1967289888,44
1.197,43
1.197,42
1.1972489418,43
1.1975877048,44
1.1978480248,45
1.198,44
1.198,43
1.1983008288,44
1.1986419238,45
1.1989581428,46
1.199,45
1.1994234548,46
1.1997674618,47
1.2,46
1.2,45
1.201,44
1.201,43
1.202,42
1.2024334808,43
1.2028242988,44
1.203,43
1.203,42
1.2033505178,43
1.2037093338,44
1.204,43
1.2042327058,44
1.2045744298,45
1.2048972458,46
1.205,45
1.205,44
1.2058510048,45
1.206,44
1.206,43
1.2063759818,44
1.2067221728,45
1.207,44
1.2072640458,45
1.2076192288,46
1.2079458338,47
1.208,46
1.208,45
1.2084588938,46
1.2088036348,47
1.209,46
1.209,45
1.2092703378,46
1.2096120228,47
1.2099312988,48
1.21,47
1.2104784288,48
1.2108432878,49
1.211,48
1.211,47
1.212,46
1.212,45
1.213,44
1.2134089238,45
1.2137942258,46
1.214,45
1.214,44
1.2143095538,45
1.2146675618,46
1.2149854958,47
1.215,46
1.215,45
1.2154812968,46
1.2158194448,47
1.216,46
1.2167152328,47
1.217,46
1.217,45
1.2172555798,46
1.2176451318,47
1.2179705398,48
1.218,47
1.218,46
1.2185319878,47
1.2188853628,48
1.219,47
1.2194101948,48
1.2197502718,49
1.22,48
1.22,47
1.2202424168,48
1.2205896148,49
1.2208493068,50
1.221,49
1.221,48
1.2213269028,49
1.2216672018,50
1.2219827258,51
1.222,50
1.223,49
1.223,48
1.224,47
1.2244362328,48
1.2248195798,49
1.225,48
1.225,47
1.2253538918,48
1.2257012928,49
1.226,48
1.226,47
1.2261973988,48
1.2265424698,49
1.2268619008,50
1.227,49
1.2277899778,50
1.228,49
1.228,48
1.2283169538,49
1.2286644238,50
1.2289930088,51
1.229,50
1.229,49
1.2295459098,50
1.2299152948,51
1.23,50
1.2304616098,51
1.2308133958,52
1.231,51
1.231,50
1.2313312878,51
1.2316867148,52
1.2319603398,53
1.232,52
1.232,51
1.2324320188,52
1.2327723868,53
1.233,52
1.234,51
1.234,50
1.2348524378,51
1.235,50
1.235,49
1.2354463668,50
1.2358037858,51
1.236,50
1.2363148558,51
1.2366644258,52
1.2369915458,53
1.237,52
1.237,51
1.2374842318,52
1.2378219138,53
1.238,52
1.238,51
1.2387249838,52
1.239,51
1.2392616068,52
1.2396131138,53
1.2399673948,54
1.24,53
1.24,52
1.2405096248,53
1.2408618378,54
1.241,53
1.2413964088,54
1.2417511448,55
1.242,54
1.242,53
1.2423437378,54
1.2427191228,55
1.243,54
1.243,53
1.2432693228,54
1.2436322168,55
1.2439015178,56
1.244,55
1.245,54
1.245,53
1.246,52
1.246,51
1.2463495028,52
1.2467494388,53
1.247,52
1.2472840238,53
1.2476425358,54
1.2479706828,55
1.248,54
1.248,53
1.2484515158,54
1.2487901978,55
1.249,54
1.249,53
1.2497058658,54
1.25,53
1.2502429198,54
1.2505857488,55
1.2509023078,56
1.251,55
1.251,54
1.2514159128,55
1.2517696808,56
1.252,55
1.252,54
1.2523187138,55
1.2526624398,56
1.253,55
1.2530004788,56
1.2535213988,57
1.2538677128,58
1.254,57
1.254,56
1.2543900408,57
1.2547377348,58
1.2549942788,59
1.255,58
1.255,57
1.256,56
1.257,55
1.257,54
1.2574273258,55
1.2578046718,56
1.258,55
1.2583199998,56
1.2586636588,57
1.2589822738,58
1.259,57
1.259,56
1.2594874878,57
1.2598259328,58
1.26,57
1.26,56
1.2607161848,57
1.261,56
1.2612850188,57
1.2616394858,58
1.2619600738,59
1.262,58
1.262,57
1.2624782928,58
1.2628181578,59
1.263,58
1.263,57
1.2633470348,58
1.2636913998,59
1.264,58
1.2642150798,59
1.2645577898,60
1.2648795218,61
1.265,60
1.265,59
1.2653407518,60
1.2656854358,61
1.2659450338,62
1.266,61
1.266,60
1.267,59
1.2679380268,60
1.268,59
1.268,58
1.2684980458,59
1.2688503098,60
1.269,59
1.269,58
1.2694162938,59
1.2697643108,60
1.27,59
1.2702924818,60
1.2706562938,61
1.2709881338,62
1.271,61
1.271,60
1.2718682468,61
1.272,60
1.272,59
1.2724033478,60
1.2727563138,61
1.273,60
1.2733108648,61
1.2736570108,62
1.2739743388,63
1.274,62
1.274,61
1.2744908178,62
1.2748377618,63
1.275,62
1.275,61
1.2752956798,62
1.2756454718,63
1.2759655178,64
1.276,63
1.2764445938,64
1.2767929258,65
1.277,64
1.277,63
1.278,62
1.279,61
1.279,60
1.2792773288,61
1.2796483808,62
1.2799739718,63
1.28,62
1.28,61
1.2804859878,62
1.2808418588,63
1.281,62
1.2813640578,63
1.2817051778,64
1.282,63
1.282,62
1.2826334398,63
1.2829845028,64
1.283,63
1.283,62
1.2835262188,63
1.2838730278,64
1.284,63
1.2844250418,64
1.2847752638,65
1.285,64
1.285,63
1.2852931608,64
1.2856308478,65
1.2858899028,66
1.286,65
1.286,64
1.2863959658,65
1.2867443268,66
1.287,65
1.2872966498,66
1.2876535968,67
1.2879817788,68
1.288,67
1.288,66
1.289,65
1.289,64
1.29,63
1.2904104318,64
1.2907923518,65
1.291,64
1.291,63
1.2912903118,64
1.2916313328,65
1.2919478088,66
1.292,65
1.292,64
1.2924480368,65
1.2927871588,66
1.293,65
1.2936961018,66
1.294,65
1.294,64
1.2942168618,65
1.2945624068,66
1.2948777288,67
1.295,66
1.2954143198,67
1.2957557418,68
1.296,67
1.296,66
1.2962757898,67
1.2966248488,68
1.2969448658,69
1.297,68
1.297,67
1.2973966698,68
1.2977445048,69
1.298,68
1.2982218788,69
1.2985694418,70
1.2988898128,71
1.299,70
1.299,69
1.3,68
1.3,67
1.3009752538,68
1.301,67
1.3015554198,68
1.3019035288,69
1.302,68
1.302,67
1.3023961858,68
1.3027357298,69
1.303,68
1.303,67
1.3032697388,68
1.3036308148,69
1.3039654228,70
1.304,69
1.3048042388,70
1.305,69
1.305,68
1.3053320618,69
1.3056753948,70
1.3059945498,71
1.306,70
1.306,69
1.3064734848,70
1.3068149468,71
1.307,70
1.3073560468,71
1.3076990548,72
1.308,71
1.308,70
1.3081972288,71
1.3085355048,72
1.3087946618,73
1.309,72
1.309,71
1.3092771118,72
1.3096142478,73
1.3099342978,74
1.31,73
1.311,72
1.311,71
1.312,70
1.312,69
1.3124592468,70
1.3128484238,71
1.313,70
1.3133748508,71
1.3137183678,72
1.314,71
1.314,70
1.3142037338,71
1.3145420558,72
1.3148614588,73
1.315,72
1.3156601798,73
1.316,72
1.316,71
1.3162166928,72
1.3165644548,73
1.3168844558,74
1.317,73
1.317,72
1.3174187068,73
1.3177649668,74
1.318,73
1.3182908788,74
1.3186354478,75
1.3189553518,76
1.319,75
1.319,74
1.3194056628,75
1.3197516998,76
1.32,75
1.32,74
1.3202379938,75
1.3206142058,76
1.3209344258,77
1.321,76
1.322,75
1.322,74
1.323,73
1.323,72
1.3235904978,73
1.3239831948,74
1.324,73
1.3245114318,74
1.3248563888,75
1.325,74
1.325,73
1.3253552838,74
1.3256937258,75
1.326,74
1.326,73
1.3265268938,74
1.3268706938,75
1.327,74
1.3273928708,75
1.3277368198,76
1.328,75
1.328,74
1.3282537448,75
1.3285999478,76
1.3289199098,77
1.329,76
1.329,75
1.3294622548,76
1.3298067608,77
1.33,76
1.3303239018,77
1.3306674108,78
1.3309838738,79
1.331,78
1.331,77
1.3314402298,78
1.3317847748,79
1.332,78
1.333,77
1.333,76
1.3338965608,77
1.334,76
1.334,75
1.3344633188,76
1.3348237748,77
1.335,76
1.3353454528,77
1.3356892838,78
1.336,77
1.336,76
1.3361828058,77
1.3365344988,78
1.3368529558,79
1.337,78
1.337,77
1.3378204308,78
1.338,77
1.3384020718,78
1.3387602318,79
1.339,78
1.339,77
1.3393130358,78
1.3396866018,79
1.34,78
1.34,77
1.3402525778,78
1.3406481038,79
1.3409962058,80
1.341,79
1.3415045528,80
1.3418627408,81
1.342,80
1.342,79
1.3424144068,80
1.3427809398,81
1.343,80
1.343,79
1.344,78
1.345,77
1.345,76
1.3454174298,77
1.3458490228,78
1.346,77
1.346,76
1.3464090198,77
1.3469038768,78
1.347,77
1.3474997748,78
1.3478692448,79
1.348,78
1.348,77
1.3488694198,78
1.349,77
1.3494814148,78
1.3498424438,79
1.35,78
1.35,77
1.3504371858,78
1.3507985208,79
1.351,78
1.351,77
1.3513380208,78
1.3516983468,79
1.352,78
1.3522452418,79
1.3525988778,80
1.3529333868,81
1.353,80
1.353,79
1.3536843458,80
1.354,79
1.354,78
1.355,77
1.356,76
1.356,75
1.357,74
1.357,73
1.358,72
1.3588779358,73
1.359,72
1.359,71
1.36,70
1.36,69
1.3608348578,70
1.361,69
1.3618122728,70
1.362,69
1.362,68
1.3626113868,69
1.363,68
1.363,67
1.3632673528,68
1.3636797718,69
1.364,68
1.3642874028,69
1.3646535948,70
1.365,69
1.365,68
1.366,67
1.366,66
1.367,65
1.3672811668,66
1.3676692758,67
1.368,66
1.368,65
1.3681929918,66
1.3685568018,67
1.3688884708,68
1.369,67
1.3694979468,68
1.3698612608,69
1.37,68
1.37,67
1.3708005818,68
1.371,67
1.371,66
1.3713427838,67
1.3717013908,68
1.372,67
1.3722959898,68
1.3726533108,69
1.3729983148,70
1.373,69
1.373,68
1.3735335728,69
1.3738853278,70
1.374,69
1.374,68
1.3744002218,69
1.3747396388,70
1.375,69
1.3752737128,70
1.3756112838,71
1.3759274498,72
1.376,71
1.376,70
1.3769704098,71
1.377,70
1.377,69
1.3775618468,70
1.3779203318,71
1.378,70
1.3784678208,71
1.3788397498,72
1.379,71
1.379,70
1.3794236338,71
1.3797842688,72
1.38,71
1.38,70
1.3803131128,71
1.3806628648,72
1.381,71
1.3810006018,72
1.3819275378,73
1.382,72
1.382,71
1.3824969328,72
1.3828618958,73
1.383,72
1.383,71
1.3834355988,72
1.3837939918,73
1.384,72
1.3843454028,73
1.3846951928,74
1.385,73
1.385,72
1.3852188108,73
1.3855721558,74
1.3859002668,75
1.386,74
1.3864720518,75
1.3868460578,76
1.387,75
1.387,74
1.388,73
1.388,72
1.389,71
1.39,70
1.39,69
1.391,68
1.391,67
1.3915595218,68
1.392,67
1.393,66
1.393,65
1.3938038378,66
1.394,65
1.394,64
1.3949596778,65
1.395,64
1.3958610258,65
1.396,64
1.396,63
1.3966974968,64
1.397,63
1.397,62
1.3973835918,63
1.3977623118,64
1.398,63
1.399,62
1.399,61
1.4,60
1.4,59
1.4004196558,60
1.4008199078,61
1.401,60
1.4013850058,61
1.4017523108,62
1.402,61
1.402,60
1.4023247378,61
1.4026835088,62
1.403,61
1.403,60
1.4038350978,61
1.404,60
1.4045027588,61
1.4048977728,62
1.405,61
1.405,60
1.4054955638,61
1.4058720858,62
1.406,61
1.4064330638,62
1.4068552618,63
1.407,62
1.407,61
1.4074294658,62
1.4078018858,63
1.408,62
1.408,61
1.4083509828,62
1.4087067118,63
1.409,62
1.4098451328,63
1.41,62
1.41,61
1.4104434988,62
1.4108128878,63
1.411,62
1.411,61
1.4113784658,62
1.4117452878,63
1.412,62
1.4122994438,63
1.4126497168,64
